id,full_name,description,position_type,referral_id,employer_id,photo_url,photo_origin,notes,work_title,links,photo_url_2,photo_origin_2,notes_2,work_title_2,links_2,commission_id
11083,Иванюк Вероника Валерьевна,от граждан путем подачи заявления,0,4000,10546,https://m.facebook.com/login/?next=%2Fprofile.php%3Fid%3D100003223831684%26sk%3Dphotos&refid=17,https://m.facebook.com,Брестский государственный музыкальный колледж им. Г. Ширмы,преподаватель второй квалификационной категории,,,,,,,911
11084,Клепко Олег Игоревич,"от Брестского областного комитета Белорусского профсоюза работников культуры, информации, спорта и туризма",0,22,10546,,,Брестский государственный музыкальный колледж им. Г. Ширмы,председатель профкома,,,,,,,911
11085,Курлович Татьяна Сергеевна,от первичной профсоюзной организации УО «Брестский государственный музыкальный колледж имени Г Ширмы»,0,NULL,10546,,,Брестский государственный музыкальный колледж им. Г. Ширмы,педагога социального,,,,,,,911
11086,Округ Олеся Валентиновна,от Брестского областного комитета Белорусского профессионального союза работников государственных и других учреждений,0,21,10545,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0001%20%D0%9E%D0%BA%D1%80%D1%83%D0%B3%20%D0%9E%D0%BB%D0%B5%D1%81%D1%8F%20%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%BD%D0%B0.png,,Брестский городской исполнительный комитет,Начальник отдела спорта и туризма,http://dynamo.by/,,,,,,911
11087,Панасюк Людмила Ивановна,от Брестской городской организации общественного объединения «Белорусский союз женщин»,0,8,10546,,,Брестский государственный музыкальный колледж им. Г. Ширмы,инспектор по кадрам,,,,,,,911
11088,Швед Владимир Дмитриевич,от граждан путем подачи заявления,0,4000,10546,,,Брестский государственный музыкальный колледж им. Г. Ширмы,заведующий хозяйством,,,,,,,911
11089,Гребенюк Валентина Николаевна,"от Брестского областного комитета Белорусского профсоюза работников торговли, потребительской кооперации и предпринимательства",1,29,7721,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0002%20%D0%93%D1%80%D0%B5%D0%B1%D0%B5%D0%BD%D1%8E%D0%BA%20%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%B0%20%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,https://proftorg.1prof.by/,УО «Брестский государственный торгово-технологический колледж,председатель профсоюзного комитета,,,,,,,912
11090,Шлепаков Анатолий Михайлович,собранием работников трудового коллектива УО «Брестский государственный торгово-технологический колледж»,2,98,7721,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0002%20%D0%A8%D0%BB%D0%B5%D0%BF%D0%B0%D0%BA%D0%BE%D0%B2%20%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D0%B8%D0%B9%20%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87.jpeg,https://vb.by/,«Брестский государственный торгово-технологический колледж»,директор,,,,,,,912
11091,Расич Алексей Константинович,от Совета ветеранов Ленинского района г.Бреста,3,1,13073,,,,,,,,,,,912
11092,Галушко Вадим Юрьевич,от граждан путем подачи заявления,0,4000,NULL,,,,,,,,,,,912
11093,Децук Марина Анатольевна,собранием работников трудового коллектива ГУО «Ясли-сад № 20 г.Бреста»,0,NULL,14032,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0002%20%D0%94%D0%B5%D1%86%D1%83%D0%BA%20%D0%9C%D0%B0%D1%80%D0%B8%D0%BD%D0%B0%20%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,https://ds20brest.schools.by/,«Ясли-сад № 20 г.Бреста»,заведующая,,,,,,,912
11094,Ежук Елена Валерьевна,от Брестской городской организации Белорусского общества Красного Креста,0,5,7721,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0002%20%D0%95%D0%B6%D1%83%D0%BA%20%D0%95%D0%BB%D0%B5%D0%BD%D0%B0%20%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,http://www.ptktorg.brest.by/,УО «Брестский государственный торгово-технологический колледж,Мастер производственного обучения,,,,,,,912
11095,Котляревич Татьяна Михайловна,от Брестской городской организации общественного объединения «Белорусский союз женщин»,0,8,7721,,,УО «Брестский государственный торгово-технологический колледж,преподаватель,,,,,,,912
11096,Малащук Светлана Ивановна,от граждан путем подачи заявления,0,4000,NULL,,,,,,,,,,,912
11097,Ментуз Александр Александрович,от Брестской городской организации общественного объединения «Белорусский республиканский Союз молодежи»,0,11,NULL,,,,,,,,,,,912
11098,Олейникова Светлана Ивановна,от Брестского городского комитета Брестской областной организации Белорусского профсоюза работников образования и науки,0,26,NULL,,,,,,,,,,,912
11099,Осмоловская Вера Васильевна,от Ленинской районной г.Бреста организации республиканского общественного объединения «Белая Русь»,0,4,10567,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0002%20%D0%9E%D1%81%D0%BC%D0%BE%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F%20%D0%92%D0%B5%D1%80%D0%B0%20%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,https://belayarus.by,брестский райисполком,Главному специалисту отдела экономики,,,,,,,912
11100,Пуховская Ирина Васильевна,от Брестской городской организации общественного объединения «Белорусский фонд мира»,0,15,NULL,,,,,,,,,,,912
11101,Фейцер Ольга Тадеушевна,от граждан путем подачи заявления,0,4000,NULL,,,,,,,,,,,912
11102,Вакулич Наталия Николаевна,собранием трудового коллектива УО «Брестский государственный профессиональный лицей строителей»,1,96,10548,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0003%20%D0%92%D0%B0%D0%BA%D1%83%D0%BB%D0%B8%D1%87%20%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D0%B8%D1%8F%20%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,http://ptu65.brest.by/,«Брестский государственный профессиональный лицей строителей»,преподаватель,,,,,,,913
11103,Замковец Людмила Николаевна,от граждан путем подачи заявления,2,4000,10548,,,«Брестский государственный профессиональный лицей строителей»,библиотекарь,,,,,,,913
11104,Ледак Людмила Ивановна,от Совета ветеранов Ленинского района г.Бреста,3,1,NULL,,,,,,,,,,,913
11105,Антонова Наталья Васильевна,от граждан путем подачи заявления,0,4000,10548,,,«Брестский государственный профессиональный лицей строителей»,секретарь,,,,,,,913
11106,Бувака Марта Сергеевна,от первичной профсоюзной организации УО «Брестский государственный профессиональный лицей строителей»,0,96,10548,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0003%20%D0%91%D1%83%D0%B2%D0%B0%D0%BA%D0%B0%20%D0%9C%D0%B0%D1%80%D1%82%D0%B0%20%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%BD%D0%B0.png,http://ptu65.brest.by,«Брестский государственный профессиональный лицей строителей»,социальный педагог,,,,,,,913
11107,Гордейчук Максим Игоревич,от граждан путем подачи заявления,0,4000,10548,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0003%20%D0%93%D0%BE%D1%80%D0%B4%D0%B5%D0%B9%D1%87%D1%83%D0%BA%20%D0%9C%D0%B0%D0%BA%D1%81%D0%B8%D0%BC%20%D0%98%D0%B3%D0%BE%D1%80%D0%B5%D0%B2%D0%B8%D1%87.jpeg,http://ptu65.brest.by,«Брестский государственный профессиональный лицей строителей»,Преподаватель специальных дисциплин,,,,,,,913
11108,Дедовец Алла Владимировна,от Брестской городской организации общественного объединения «Белорусский союз женщин»,0,8,10548,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0003%20%D0%94%D0%B5%D0%B4%D0%BE%D0%B2%D0%B5%D1%86%20%D0%90%D0%BB%D0%BB%D0%B0%20%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,http://ptu65.brest.by/,«Брестский государственный профессиональный лицей строителей»,Заместитель директора по учебной работе,,,,,,,913
11109,Кондратенко Татьяна Владимировна,от Брестской городской организации общественного объединения «Белорусский республиканский Союз молодежи»,0,11,10548,,,«Брестский государственный профессиональный лицей строителей»,педагог-организатор,,,,,,,913
11110,Коцур Виктор Иванович,от Брестской городской организации Республиканской партии труда и справедливости,0,3,10548,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0003%20%D0%9A%D0%BE%D1%86%D1%83%D1%80%20%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%20%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87.jpeg,http://ptu65.brest.by/,«Брестский государственный профессиональный лицей строителей»,преподаватель физической культуры и здоровья,,,,,,,913
11111,Масюк Марина Алексеевна,от Брестской городской организации Белорусского общества Красного Креста,0,5,10548,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0003%20%D0%9C%D0%B0%D1%81%D1%8E%D0%BA%20%D0%9C%D0%B0%D1%80%D0%B8%D0%BD%D0%B0%20%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,http://ptu65.brest.by,«Брестский государственный профессиональный лицей строителей»,педагог-психолог,,,,,,,913
11112,Папатимиопулос Валентина Леонтьевна,от граждан путем подачи заявления,0,4000,NULL,,,,,,,,,,,913
11113,Федорович Татьяна Николаевна,от Ленинской районной г.Бреста организации республиканского общественного объединения «Белая Русь»,0,4,10548,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0003%20%D0%A4%D0%B5%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87%20%D0%A2%D0%B0%D1%82%D1%8C%D1%8F%D0%BD%D0%B0%20%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,http://ptu65.brest.by,«Брестский государственный профессиональный лицей строителей»,преподаватель русского и белорусского языков и литературы,,,,,,,913
11114,Цымук Ольга Владимировна,от Брестской городской организации общественного объединения «Белорусский фонд мира»,0,15,10548,,,«Брестский государственный профессиональный лицей строителей»,педагог-организатор,,,,,,,913
11115,Крачко Сергей Витальевич,от Брестского областного комитета Белорусского профессионального союза работников государственных и других учреждений,1,21,10903,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0004%20%D0%9A%D1%80%D0%B0%D1%87%D0%BA%D0%BE%20%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9%20%D0%92%D0%B8%D1%82%D0%B0%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87.jpeg,https://www.belta.by,Главное управление торговли и услуг Брестского облисполкома,заместитель начальника главного управления,,,,,,,914
11116,Левчук Светлана Николаевна,от Брестской городской организации общественного объединения «Белорусский союз женщин»,2,8,NULL,,,,,,,,,,,914
11117,Лукашенко Ирина Владимировна,собранием работников структурного подразделения ОАО «Брестсельмаш»,3,117,10529,,,,,,,,,,,914
11118,Андреюк Елена Анатольевна,от первичной профсоюзной организации УО «Брестское государственное областное училище олимпийского резерва»,0,101,10581,,,,,,,,,,,914
11119,Балюк Владислав Валентинович,собранием работников структурного подразделения ОАО «Брест- сельмаш»,0,NULL,10513,,,,,,,,,,,914
11120,Вышинский Игорь Геннадьевич,от Брестской городской организации Белорусского Общества Красного Креста,0,5,10545,,,брестский городской исполнительный комитет,старший инспектор отдела идеологической работы и по делам молодежи администрации Ленинского района города Бреста.,,,,,,,914
11121,Гордеюк Татьяна Николаевна,от Брестской городской организации общественного объединения «Белорусский фонд мира»,0,15,10867,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0004%20%D0%93%D0%BE%D1%80%D0%B4%D0%B5%D1%8E%D0%BA%20%D0%A2%D0%B0%D1%82%D1%8C%D1%8F%D0%BD%D0%B0%20%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,https://gymn6brest.schools.by,ГУО Гимназия номер 6 г. Бреста,Заместитель директора по воспитательной работе),,,,,,,914
11122,Лукашенко Екатерина Андреевна,от Брестского городского комитета Брестской областной организации Белорусского профсоюза работников образования и науки,0,26,4921,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0004%20%D0%9B%D1%83%D0%BA%D0%B0%D1%88%D0%B5%D0%BD%D0%BA%D0%BE%20%D0%95%D0%BA%D0%B0%D1%82%D0%B5%D1%80%D0%B8%D0%BD%D0%B0%20%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,https://gymn6brest.schools.by/,ГУО Гимназия номер 6 г. Бреста,учитель физкультуры,,,,,,,914
11123,Макаревич Жанна Алексеевна,от граждан путем подачи заявления,0,4000,NULL,,,,,,,,,,,914
11124,Миронова Дарья Валерьевна,от областного комитета Брестской областной организации профсоюза работников отраслей промышленности «БЕЛПРОФМАШ»,0,28,NULL,,,,,,,,,,,914
11125,Петручик Вадим Сергеевич,от Брестского городского комитета общественного объединения «Белорусский республиканский союз молодежи»,0,11,NULL,,,,,,,,,,,914
11126,Рыбалтовский Павел Геннадьевич,собранием работников структурного подразделения ОАО «Брестсельмаш»,0,117,10529,,,,,,,,,,,914
11127,Самодаева Елена Алексеевна,собранием трудового коллектива УО «Брестское государственное област- ное училище олимпийского резерва»,0,NULL,10580,,,,,,,,«Брестское государственное област- ное училище олимпийского резерва»,,,914
11128,Четырина Татьяна Олеговна,собранием работников структурного подразделения ОАО «Брест-сельмаш»,0,NULL,10580,,,,,,,,,,,914
11129,Тарасюк Дмитрий Яковлевич,от Брестской областной профсоюзной организации Белорусского профсоюза работников агропромышленного комплекса,1,23,10555,,,"ОАО ""Брестский мясокомбинат""",Председатель профкома,,,,,,,915
11130,Дринюк Майя Владимировна,от граждан путем подачи заявления,2,4000,10555,,,"ОАО ""Брестский мясокомбинат""",заведующая общежитием,,,,,,,915
11131,Комар Светлана Юрьевна,от Брестской городской организации общественного объединения «Белорусский союз женщин»,3,8,NULL,,,,,,,,,,,915
11132,Баранова Светлана Николаевна,собранием работников структурного подразделения ОАО «Брестский мясокомбинат»,0,119,10555,,,,,,,,,,,915
11133,Говорун Ольга Валерьевна,собранием работников структурного подразделения ОАО «Брестский мясокомбинат»,0,119,10555,,,,,,,,,,,915
11134,Кожановский Вячеслав Анатольевич,собранием работников структурного подразделения ОАО «Брестский мясокомбинат»,0,119,10555,,,,,,,,,,,915
11135,Мартинкевич Оксана Григорьевна,от Брестской городской организации Белорусского Общества Красного Креста,0,5,NULL,,,,,,,,,,,915
11136,Пригон Сергей Григорьевич,собранием работников структурного подразделения ОАО «Брестский мясокомбинат»,0,119,10555,,,,,,,,,,,915
11137,Харитонюк Наталья Михайловна,от граждан путем подачи заявления,0,4000,NULL,,,,,,,,,,,915
11138,Ходанович Денис Александрович,от Брестской городской организации общественного объединения «Белорусский республиканский Союз молодежи»,0,11,NULL,,,,,,,,,,,915
11139,Штык Татьяна Андреевна,от Совета ветеранов Ленинского района г.Бреста,0,1,NULL,,,,,,,,,,,915
11140,Якубович Светлана Анатольевна,собранием работников структурного подразделения ОАО «Брестский мясокомбинат»,0,119,10555,,,,,,,,,,,915
11141,Науменко Лариса Геннадьевна,от Брестской городской организации общественного объединения «Белорусский союз женщин»,1,8,4384,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0006%20%D0%9D%D0%B0%D1%83%D0%BC%D0%B5%D0%BD%D0%BA%D0%BE%20%D0%9B%D0%B0%D1%80%D0%B8%D1%81%D0%B0%20%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,https://5brest.schools.by/administration/457854,"ГУО ""Средняя школа №5 г. Бреста""",,,,,,,,916
11142,Марцишко Татьяна Ивановна,собранием работников трудового коллектива ГУО «Средняя школа № 5 г.Бреста»,2,47,4384,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0006%20%D0%9C%D0%B0%D1%80%D1%86%D0%B8%D1%88%D0%BA%D0%BE%20%D0%A2%D0%B0%D1%82%D1%8C%D1%8F%D0%BD%D0%B0%20%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://5brest.schools.by/director/457614#,"ГУО ""Средняя школа №5 г. Бреста""",Директор,,,,«Средняя школа № 5 г.Бреста»,,,916
11143,Селивоник Элеонора Александровна,от граждан путем подачи заявления,3,4000,4384,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0006%20%D0%A1%D0%B5%D0%BB%D0%B8%D0%B2%D0%BE%D0%BD%D0%B8%D0%BA%20%D0%AD%D0%BB%D0%B5%D0%BE%D0%BD%D0%BE%D1%80%D0%B0%20%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://5brest.schools.by/teacher/1169782#,"ГУО ""Средняя школа №5 г. Бреста""",Учитель,,,,,,,916
11144,Андреюк Виктор Алексеевич,от Брестского городского комитета Брестской областной организации Белорусского профессионального союза работников образования и науки,0,26,4384,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0006%20%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D1%8E%D0%BA%20%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%20%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87.jpeg,https://5brest.schools.by/teacher/457862,"ГУО ""Средняя школа №5 г. Бреста""",,,,,,,,916
11145,Гуль Людмила Георгиевна,от граждан путем подачи заявления,0,4000,4384,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0006%20%D0%93%D1%83%D0%BB%D1%8C%20%D0%9B%D1%8E%D0%B4%D0%BC%D0%B8%D0%BB%D0%B0%20%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,https://5brest.schools.by/teacher/1169784#,"ГУО ""Средняя школа №5 г. Бреста""",Учитель,,,,,,,916
11146,Дудар Ирина Петровна,от Брестской городской организации Республиканской партии труда и справедливости,0,3,4384,,,,,,,,,,,916
11147,Козич Татьяна Викторовна,от граждан путем подачи заявления,0,4000,4384,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0006%20%D0%9A%D0%BE%D0%B7%D0%B8%D1%87%20%D0%A2%D0%B0%D1%82%D1%8C%D1%8F%D0%BD%D0%B0%20%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://5brest.schools.by/teacher/1327784,"ГУО ""Средняя школа №5 г. Бреста""",Учитель,,,,,,,916
11148,Михайлова Оксана Эдуардовна,от Ленинской районной г.Бреста организации республиканского общественного объединения «Белая Русь»,0,4,4384,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0006%20%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B0%20%D0%9E%D0%BA%D1%81%D0%B0%D0%BD%D0%B0%20%D0%AD%D0%B4%D1%83%D0%B0%D1%80%D0%B4%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://5brest.schools.by/teacher/457859#,"ГУО ""Средняя школа №5 г. Бреста""",Учитель,,,,,,,916
11149,Невдах Елена Анатольевна,от Брестской городской организации Белорусского общества Красного Креста,0,5,4384,,,"ГУО ""Средняя школа №5 г. Бреста""",Учитель,https://5brest.schools.by/teacher/664212,,,,,,916
11150,Ничипорук Инна Васильевна,от граждан путем подачи заявления,0,4000,4384,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0006%20%D0%9D%D0%B8%D1%87%D0%B8%D0%BF%D0%BE%D1%80%D1%83%D0%BA%20%D0%98%D0%BD%D0%BD%D0%B0%20%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,https://5brest.schools.by/teacher/1169774#,"ГУО ""Средняя школа №5 г. Бреста""",Учитель,,,,,,,916
11151,Самило Нина Назаровна,от первичной организации Совета ветеранов Ленинского района г.Бреста,0,1,NULL,,,,,,,,,,,916
11152,Силин Игорь Викторович,от Брестской городской организации общественного объединения «Белорусский республиканский Союз молодежи»,0,11,NULL,,,,,,,,,,,916
11153,Стасюк Татьяна Леонтьевна,от граждан путем подачи заявления,0,4000,4384,,,"ГУО ""Средняя школа №5 г. Бреста""",Учитель,https://5brest.schools.by/teacher/1169781,,,,,,916
11154,Юрасик Светлана Леонидовна,от граждан путем подачи заявления,0,4000,4384,,,"ГУО ""Средняя школа №5 г. Бреста""",Учитель,https://5brest.schools.by/teacher/1169785,,,,,,916
11155,Юркевич Наталья Григорьевна,от граждан путем подачи заявления,0,4000,4384,,,,,,,,,,,916
11156,Арсенович Иван Васильевич,собранием трудового коллектива ГУО «Средняя школа № 27 г.Бреста»,1,65,4241,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0007%20%D0%90%D1%80%D1%81%D0%B5%D0%BD%D0%BE%D0%B2%D0%B8%D1%87%20%D0%98%D0%B2%D0%B0%D0%BD%20%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87.jpeg,https://27brest.schools.by/director/558660,"ГУО ""Средняя школа № 27 г. Бреста""",,,,,,,,917
11157,Ляшевич Елена Николаевна,от Ленинской районной г.Бреста организации республиканского общественного объединения «Белая Русь»,2,4,4241,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0007%20%D0%9B%D1%8F%D1%88%D0%B5%D0%B2%D0%B8%D1%87%20%D0%95%D0%BB%D0%B5%D0%BD%D0%B0%20%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,https://27brest.schools.by/administration/560850,"ГУО ""Средняя школа № 27 г. Бреста""",Заместитель директора по воспитательной работе,,,,,,,917
11158,Згера Галина Павловна,от Совета ветеранов Ленинского района г.Бреста,3,1,4241,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0007%20%D0%97%D0%B3%D0%B5%D1%80%D0%B0%20%D0%93%D0%B0%D0%BB%D0%B8%D0%BD%D0%B0%20%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://27brest.schools.by/administration/560848,"ГУО ""Средняя школа № 27 г. Бреста""",Заместитель директора по учебной работе,,,,,,,917
11159,Карпюк Наталья Юрьевна,от граждан путем подачи заявления,0,4000,4241,,,"ГУО ""Средняя школа № 27 г. Бреста""",Учителя начальных классов,,,,,,,917
11160,Кравченя Людмила Владимировна,от граждан путем подачи заявления,0,4000,4241,,,,,,,,"ГУО ""Средняя школа № 27 г. Бреста""",,,917
11161,Носонович Вероника Владимировна,от Брестской городской организации общественного объединения «Белорусский республиканский Союз молодежи»,0,11,4241,,,"ГУО ""Средняя школа № 27 г. Бреста""",социальный педагог,,,,,,,917
11162,Павловец Алевтина Авенировна,от Брестского городского комитета Брестской областной организации БЗелорусского профессионального союза работников образования и науки,0,26,4241,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0007%20%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B5%D1%86%20%D0%90%D0%BB%D0%B5%D0%B2%D1%82%D0%B8%D0%BD%D0%B0%20%D0%90%D0%B2%D0%B5%D0%BD%D0%B8%D1%80%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://27brest.schools.by/teacher/560949,"ГУО ""Средняя школа № 27 г. Бреста""",учитель русского языка,,,,"ГУО ""Средняя школа № 27 г. Бреста""",,,917
11163,Пшеничная Татьяна Евгеньевна,от граждан путем подачи заявления,0,4000,4241,,,"ГУО ""Средняя школа № 27 г. Бреста""",Учителя начальных классов,,,,,,,917
11164,Рогович Светлана Николаевна,от граждан путем подачи заявления,0,4000,4241,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0007%20%D0%A0%D0%BE%D0%B3%D0%BE%D0%B2%D0%B8%D1%87%20%D0%A1%D0%B2%D0%B5%D1%82%D0%BB%D0%B0%D0%BD%D0%B0%20%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,https://27brest.schools.by/teacher/600162,"ГУО ""Средняя школа № 27 г. Бреста""",учитель,,,,"ГУО ""Средняя школа № 27 г. Бреста""",,,917
11165,Романова Жанна Александровна,от Брестской городской организации общественного объединения «Белорусский фонд мира»,0,15,4241,,,"ГУО ""Средняя школа № 27 г. Бреста""",Учителя начальных классов,,,,,,,917
11166,Сацюк Елена Ромуальдовна,от Брестской городской организации республиканского общественного объединения «Белорусский Союз женщин»,0,8,4241,,,"ГУО ""Средняя школа №27 г.Бреста""",учитель химии,http://school27.rcit.by/,,,,,,917
11167,Солышко Тамара Михайловна,от Брестской городской организации Белорусского общества Красного Креста,0,5,4241,,,"ГУО ""Средняя школа № 27 г. Бреста""",Учителя начальных классов,,,,,,,917
11168,Тарасюк Ольга Александровна,от граждан путем подачи заявления,0,4000,4241,https://members2020by.s3.eu-north-1.amazonaws.com/01-010-0007%20%D0%A2%D0%B0%D1%80%D0%B0%D1%81%D1%8E%D0%BA%20%D0%9E%D0%BB%D1%8C%D0%B3%D0%B0%20%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://27brest.schools.by/teacher/560303,"ГУО ""Средняя школа № 27 г. Бреста""",Учитель,,,,"ГУО ""Средняя школа № 27 г. Бреста""",,,917
11169,Ляшук Татьяна Владимировна,собранием работников структурного подразделения УП «Брествторчермет»,1,NULL,10516,,,Брествторчермет,Начальник ПЭО,,,,,,,918
11170,Горегляд Олег Михайлович,от Брестской городской организации «Белорусский фонд мира»,2,15,10516,,,Брествторчермет,Начальник КПО,,,,,,,918
11171,Дубина Людмила Ивановна,собранием работников структурного подразделения ОАО «Брестское пиво»,3,125,10586,,,,,,,,ОАО «Брестское пиво»,,,918
11172,Кацович Ирина Валентиновна,собранием работников структурного подразделения ОАО «Брестское пиво»,0,125,10586,,,,,,,,ОАО «Брестское пиво»,,,918
11173,Кипень Юлия Николаевна,собранием работников структурного подразделения ОАО «Брестское пиво»,0,125,10516,,,,,,,,УП «Брествторчермет»,,,918
11174,Ковальчук Андрей Олегович,собранием работников структурного подразделения УП «Брествторчермет»,0,NULL,10516,,,УП «Брествторчермет»,Начальник АТУ,,,,,,,918
11175,Колтуневич Александр Николаевич,от Брестской городской организации общественного объединения «Белорусский республиканский Союз молодежи»,0,11,10516,,,УП «Брествторчермет»,Инженер-программист,,,,,,,918
11176,Кухта Артур Михайлович,собранием работников структурного подразделения УП «Брествторчермет»,0,NULL,10516,,,УП «Брествторчермет»,мастером по эксплуатации и ремонту машин и меха- низмов,,,,,,,918
11177,Лахина Елена Петровна,от Брестской областной организации Белорусского профессионального союза работников государственных и других учреждений,0,21,NULL,,,,,,,,,,,918
11178,Рубашевская Татьяна Тихоновна,от Совета ветеранов Ленинского района г.Бреста,0,1,NULL,,,,,,,,,,,918
11179,Симонович Татьяна Владимировна,от Брестской городской организации Белорусского общества Красного Креста,0,5,NULL,,,,,,,,,,,918
